date,ff4_hf,sp500_hf,dbkeven02_d,usstocks1_hf,pc1ff1_hf,pmnegm_ff4sp500,pmposm_ff4sp500,pmnegm_pc1ff1usstocks1,pmposm_pc1ff1usstocks1,gs1,gs10,sven5f5,bkeven05,exp_gdp_12m,exp_cpi_12m,us_cpi,us_ip,logsp500,us_gdpdef,us_rgdp,ebpnew,eureon3m_hf,stoxx50_hf,deurinflswap2y_d,pmnegm_eureon3mstoxx50,pmposm_eureon3mstoxx50,ea_ip_excl_constr,hicp,stoxx50,ea_bbb_oas_all_fred,ea_rgdp,ea_gdpdef,de1y_haver
2013/8/1,0,0,0,0,0,0,0,0,0,0.13,2.74,4.264782,1.9174591,2.1633308,1.7495198,545.24237,462.57294,742.06348,467.36484,961.87054,-0.1514,0.004000001,0.074964762,-0.016000001,0,0.004000001,461.31384,460.28674,564.97449,4.8800001,1469.1785,464.24466,0.079999998
2013/9/1,0,1.21777,0.092799902,1.4311426,-0.002801579,0,0,-0.002801579,0,0.12,2.8099999,4.2895751,1.8896,2.3195848,1.7695746,545.37469,463.05502,743.08099,467.53387,961.89917,-0.16509999,-0.000999987,0.005328424,-0.011000001,-0.000999987,0,461.51205,460.32684,567.20825,4.79,1469.186,464.30554,0.07
2013/10/1,0,-0.33013999,-0.001900077,-0.44246462,0.014110019,0,0,0.014110019,0,0.12,2.6199999,4.1180501,1.9395819,2.3215818,1.7464324,545.4115,462.95975,745.00952,467.72021,962.29504,-0.055399999,0.002500005,-0.13809697,-0.005,0.002500005,0,460.81656,460.15637,570.8573,4.5300002,1469.2001,464.35278,0.079999998
2013/11/1,0,0,0,0,0,0,0,0,0,0.12,2.72,4.3580947,1.9190842,2.4040959,1.7457658,545.5838,463.2869,748.63562,467.87976,963.04913,-0.0017,-0.000499994,0.563227,-0.009,-0.000499994,0,462.20273,460.15637,573.24323,4.3299999,1469.6104,464.42798,0.07
2013/12/1,0.005,1.6648,0.030399919,1.9488281,0.018314701,0,0.005,0,0.018314701,0.13,2.9000001,4.5541525,1.8738762,2.4990764,1.6749128,545.84064,463.5679,749.98523,468.02487,962.89789,-0.14139999,0.008500002,-0.40713343,-0.026000001,0.008500002,0,462.00589,460.34686,571.94476,3.7,1469.3184,464.53641,0.13
2014/1/1,0,-0.45282,0.024800062,-0.57422435,0.016863599,0,0,0.016863599,0,0.12,2.8599999,4.3460951,2.0116143,2.8241282,1.6258997,546.12225,463.08994,750.78857,468.17422,962.17462,-0.32769999,-2.98E-08,-0.31723607,-0.024,0,-2.98E-08,461.90732,460.457,575.17041,3.5699999,1469.5437,464.66055,0.059999999
2014/2/1,0,0,0,0,0,0,0,0,0,0.12,2.71,4.1625371,2.0359631,2.9065721,1.6177046,546.24408,464.08191,750.49609,468.25867,962.46216,-0.2269,0.027499989,0.16062182,-0.021,0,0.027499989,461.90732,460.50702,575.54706,3.48,1469.8809,464.74109,0.079999998
2014/3/1,0,-0.17357001,-0.030799985,-0.22954451,0.034095176,0,0,0.034095176,0,0.13,2.72,4.036881,2.0574477,2.822978,1.7100538,546.37384,464.97095,753.0224,468.43845,962.69513,-0.29629999,0.035499975,-0.51545781,-0.017999999,0.035499975,0,461.41299,460.457,575.88239,3.1500001,1469.7007,464.77975,0.13
2014/4/1,0,0.02448,-0.008100033,0.001690428,0.019297197,0,0,0,0.019297197,0.11,2.71,3.9162714,2.0222285,2.7847722,1.7339813,546.58258,465.18695,753.06213,468.66815,963.15027,-0.39039999,0.016499981,0.73022687,0.025,0,0.016499981,462.59528,460.50702,577.83813,3.03,1469.8868,464.80734,0.13
2014/5/1,0,0,0,0,0,0,0,0,0,0.1,2.5599999,3.6993334,2.0465095,2.6678681,1.8230245,546.73511,465.47211,754.4209,468.8634,963.6955,-0.4113,0.005999982,0.48802441,-0.002,0,0.005999982,461.80865,460.42697,578.28796,3.0999999,1469.8347,464.81152,0.050000001
2014/6/1,0,0.33186001,0.022499919,0.3805353,0.026770117,0,0,0,0.026770117,0.1,2.5999999,3.7137144,2.0953381,2.5642457,1.8476607,546.81824,465.84247,757.409,469.02325,963.93677,-0.34150001,-0.026000002,0.67129815,0.001,-0.026000002,0,461.51205,460.50702,580.35406,3.0699999,1469.983,464.85004,0
2014/7/1,0,0.40577999,0.033800006,0.45590395,0.010753207,0,0,0,0.010753207,0.11,2.54,3.5477819,2.1229818,2.3139155,2.0145924,546.98474,465.8634,758.73615,469.22253,964.68756,-0.35699999,-0.002999991,0.58273995,-0.009,-0.002999991,0,462.10434,460.52701,577.54913,3.3699999,1470.0717,464.89188,0
2014/8/1,0,0,0,0,0,0,0,0,0,0.11,2.4200001,3.3557856,2.0027049,2.6421101,2.0298467,546.914,465.79999,758.14813,469.28552,965.21533,-0.36129999,0,-0.17562956,-0.030999999,0,0,461.01578,460.577,574.08862,3.6700001,1470.5194,464.99368,-0.029999999
2014/9/1,0,0.27313,-0.11650002,0.31112331,0.034095176,0,0,0,0.034095176,0.11,2.53,3.445281,1.8286619,2.7470326,1.994571,547.01086,466.09161,759.75098,469.40988,964.67346,-0.26570001,-0.046500001,1.2426894,0.0275,-0.046500001,0,461.90732,460.64694,578.08447,3.6600001,1470.5469,465.15735,-0.079999998
2014/10/1,0.01,-0.35664999,0.005699992,-0.45267949,0.044901419,0.01,0,0.044901419,0,0.1,2.3,3.202759,1.6472864,2.8469861,1.8164309,547.01929,466.14542,756.90375,469.45871,965.27423,-0.27739999,0.002999999,-1.5781308,-0.032000002,0.002999999,0,461.90732,460.53702,571.77484,4.0999999,1470.4818,465.35947,-0.039999999
2014/11/1,0,0,0,0,0,0,0,0,0,0.13,2.3299999,3.1859276,1.6537666,2.8737657,1.6268063,546.85577,466.92093,762.29437,469.47745,965.3526,-0.013,-0.001499999,1.1350328,0.0012,-0.001499999,0,461.80865,460.44699,575.47839,3.8399999,1470.5548,465.50735,-0.02
2014/12/1,-0.005,0.79782999,-0.03579998,0.94141877,-0.043747995,-0.005,0,-0.043747995,0,0.20999999,2.21,2.8809273,1.4193,2.952565,1.3568022,546.50598,466.70148,762.7674,469.4166,965.25928,-0.0219,-0.002,-2.0050874,-0.0045,0,-0.002,462.98627,460.18646,576.84869,3.96,1471.0515,465.60669,-0.1
2015/1/1,0,-0.19384,-0.027099967,-0.2580305,0.01167642,0,0,0.01167642,0,0.2,1.88,2.4906001,1.38605,3.2122638,0.6752941,545.92151,465.97986,761.48932,469.23459,965.7431,-0.20550001,0.001049999,0.62797844,0.057500001,0,0.001049999,462.79095,459.85483,579.11633,4.04,1471.6442,465.64377,-0.16
2015/2/1,0,0,0,0,0,0,0,0,0,0.22,1.98,2.6249578,1.6600474,3.1510348,0.48134536,546.16644,465.8067,764.11786,469.42892,966.60706,-0.4364,0,0,0,0,0,463.8605,460.22659,586.70416,3.8599999,1471.6016,465.79221,-0.20999999
2015/3/1,-0.02,1.49382,-0.007600069,1.7373184,-0.068805814,-0.02,0,-0.068805814,0,0.25,2.04,2.7040772,1.6876409,3.0300701,0.56458187,546.37854,465.46695,764.03229,469.63669,966.0423,-0.25510001,-0.019000001,0.011363421,0.068000004,-0.019000001,0,464.15021,460.40695,592.3913,3.8099999,1471.1598,465.89267,-0.25
2015/4/1,0,0.099260002,-0.01849997,0.038755037,0.018226124,0,0,0,0.018226124,0.23,1.9400001,2.6488774,1.7931045,2.8471329,0.62115657,546.46832,465.07401,764.72437,469.76791,966.64136,-0.1055,0.001399994,0.15396813,0.016000001,0,0.001399994,463.56995,460.51703,594.87341,3.8800001,1471.7885,465.97369,-0.25999999
2015/5/1,0,0,0,0,0,0,0,0,0,0.23999999,2.2,3.035955,1.745725,2.603915,0.83988011,546.76001,464.7121,765.53638,469.99188,966.55042,-0.0515,0,0,0,0,0,463.56995,460.73679,592.27679,3.8099999,1471.8325,466.08276,-0.25
2015/6/1,-0.02,0.35392001,0.016499996,0.38880566,-0.017281344,-0.02,0,-0.017281344,0,0.28,2.3599999,3.2239408,1.7339001,2.4574976,0.98695016,546.98267,464.43207,764.93512,470.15353,967.20129,0.084700003,-0.000249997,-0.56629401,0.008,0,-0.000249997,464.05374,460.75674,589.71313,4.0700002,1472.0908,466.12494,-0.27000001
2015/7/1,0,0.16123,0.01730001,0.18959568,0.024555879,0,0,0,0.024555879,0.30000001,2.3199999,3.1511228,1.6006727,2.5743039,1.1947658,547.17493,464.93307,764.69,470.26456,966.91205,0.1126,-0.000149995,0.044011723,-0.018999999,-0.000149995,0,464.53519,460.74677,590.34857,4.27,1472.3905,466.14853,-0.27000001
2015/8/1,0,0,0,0,0,0,0,0,0,0.38,2.1700001,2.9000332,1.331762,2.5371301,1.3032358,547.14764,464.92743,762.06396,470.30984,967.01666,0.2967,0,0,0,0,0,463.76373,460.6669,587.69067,4.4699998,1472.1539,466.23389,-0.25
2015/9/1,-0.064989999,0.15194,0.020100057,0.15302147,-0.088400409,-0.064989999,0,-0.088400409,0,0.37,2.1700001,2.9720857,1.2226809,2.6437955,1.3361979,547.00287,464.63486,757.271,470.3497,967.64679,0.40779999,-0.000250012,1.1172966,0.041999999,-0.000250012,0,464.05374,460.54703,580.17963,4.9200001,1472.2036,466.36603,-0.27000001
2015/10/1,0.035,-0.70941001,0.019299984,-0.73350275,0.086021431,0.035,0,0.086021431,0,0.25999999,2.0699999,2.8595667,1.23,2.5983095,1.4119775,547.13965,464.44342,761.32324,470.46161,967.25305,0.31189999,-0.009299994,2.2137396,0.046999998,-0.009299994,0,464.72714,460.6669,583.53516,5.1500001,1472.3837,466.6124,-0.34
2015/11/1,0,0,0,0,0,0,0,0,0,0.47999999,2.26,3.0089684,1.3267,2.5631971,1.4695573,547.29132,463.85712,764.04193,470.56708,967.09088,0.38510001,0,0,0,0,0,464.05374,460.62695,588.11432,4.7800002,1472.6044,466.7464,-0.41
2015/12/1,0.02,0.099380001,-0.008099973,0.20018718,0.051831607,0,0.02,0,0.051831607,0.64999998,2.24,2.9274864,1.2875863,2.5240266,1.571438,547.16235,463.39316,762.7583,470.50885,967.43268,0.55519998,0.069650009,-3.6974473,-0.0145,0.069650009,0,463.76373,460.42697,584.64301,5.04,1473.0229,466.8028,-0.38999999
2016/1/1,-0.005,-0.36739999,0.038800001,-0.60720736,0.019208621,0,-0.005,0.019208621,0,0.54000002,2.0899999,2.7863262,1.2287,2.4031763,1.5003026,547.27161,463.93997,755.935,470.54477,967.091,0.74180001,-0.011149973,-0.49807855,0.013,0,-0.011149973,466.3439,460.1965,577.0672,5.9299998,1473.1432,466.80984,-0.46000001
2016/2/1,0,0,0,0,0,0,0,0,0,0.52999997,1.78,2.4674399,1.153235,2.1766868,1.4055336,547.14636,463.73325,755.19318,470.52423,966.93042,0.76950002,0,0,0,0,0,464.72714,460.08609,571.80859,6.04,1473.0157,466.80624,-0.52999997
2016/3/1,-0.055,0.24853,0.1142,0.3114925,-0.079717353,-0.055,0,-0.079717353,0,0.66000003,1.89,2.5290456,1.4980909,2.1360099,1.4567059,547.25983,463.01193,761.18195,470.66122,968.06085,0.42289999,0.033650011,1.2403595,-0.017999999,0,0.033650011,463.95715,460.3569,577.5025,5.3400002,1473.2462,466.82739,-0.5
2016/4/1,-0.005,0.23738,0.040399909,0.20404668,0.006698966,-0.005,0,0,0.006698966,0.56,1.8099999,2.4431334,1.5334381,2.0628982,1.5073957,547.60785,463.34631,763.79742,471.00739,967.93732,0.082599998,0.000499964,-0.17365825,0.0255,0.000499964,0,465.49124,460.34686,577.89581,4.8000002,1473.46,466.78033,-0.50999999
2016/5/1,0,0,0,0,0,0,0,0,0,0.58999997,1.8099999,2.4149857,1.5471762,1.9450333,1.5471152,547.79773,463.23495,763.31525,471.1983,967.65417,0.089100003,0,0,0,0,0,464.05374,460.63693,576.6853,4.6900001,1473.6343,466.81125,-0.52999997
2016/6/1,-0.02,-0.038899999,0.003100038,-0.08411406,-0.017506687,0,-0.02,0,-0.017506687,0.55000001,1.64,2.1965728,1.451009,2.0462594,1.7205555,547.99805,463.59409,764.19922,471.323,968.0058,-0.14489999,-0.00029999,-0.59343702,-0.007,0,-0.00029999,464.82297,460.85645,574.35962,4.7399998,1473.5708,466.8519,-0.64999998
2016/7/1,-0.005,0.17276999,-0.024299979,0.21319823,-0.000556878,-0.005,0,-0.000556878,0,0.50999999,1.5,1.98392,1.410225,2.0573351,1.7739856,548.02136,463.68365,767.27124,471.37399,968.08344,-0.18889999,-0.01275,0.14088069,0.002,-0.01275,0,464.24658,460.8963,574.5722,4.4400001,1473.7025,466.88629,-0.61000001
2016/8/1,0,0,0,0,0,0,0,0,0,0.56999999,1.5599999,2.0396218,1.3389435,1.9576381,1.8706954,548.22583,463.61444,768.59247,471.50665,968.61316,-0.184,0,0,0,0,0,466.15506,460.88632,577.82813,4.04,1474.1466,466.9761,-0.62
2016/9/1,-0.005,0.28084999,0.034800053,0.36923739,0.016086882,-0.005,0,0,0.016086882,0.58999997,1.63,2.1411238,1.4168857,2.0243134,1.8777266,548.48218,463.46298,767.67938,471.67215,969.00983,-0.2368,0.010050029,-0.87531543,0.01,0.010050029,0,465.39603,460.966,578.53992,4.0500002,1474.118,467.14377,-0.69999999
2016/10/1,0,0,0,0,0,0,0,0,0,0.66000003,1.76,2.3004301,1.61638,2.0508249,2.0314212,548.76727,463.64188,766.99719,471.89218,968.33911,-0.20119999,1.00E-04,0.30096775,-0.013,0,1.00E-04,465.49124,461.17484,579.25592,3.8699999,1474.163,467.36459,-0.67000002
2016/11/1,0,0.083829999,-0.049000025,-0.001532898,0.010691603,0,0,0.010691603,0,0.74000001,2.1400001,2.783555,1.7536,2.1071296,2.1099567,548.97595,463.42221,768.01691,471.99847,969.34698,-0.90090001,0,0,0,0,0,467.00211,461.20465,578.24261,4.02,1474.4747,467.50134,-0.83999997
2016/12/1,0.01,-0.15587001,-0.027099967,-0.24080797,0.066569075,0.01,0,0.066569075,0,0.87,2.49,3.1758761,1.8681333,2.1949306,,549.23248,464.21527,771.71863,472.1666,969.42865,-0.33360001,0.000799984,0.73286086,0.032000002,0,0.000799984,,461.56155,583.64185,3.8800001,1474.8107,467.54288,-0.83999997
